Container,CPU Usage (%),Memory Usage (%),Network Usage
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,769.64%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,776.35%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,775.30%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,787.90%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,457.95%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,763.32%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,720.48%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,785.51%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,699.19%,1.25%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,768.87%,1.28%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,732.02%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,716.64%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,741.67%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,738.33%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,775.68%,1.19%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,743.47%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,703.73%,1.35%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,524.40%,1.13%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,537.05%,1.07%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,756.96%,1.07%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,713.53%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,755.45%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,736.95%,1.12%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,762.01%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,717.92%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,732.61%,1.25%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,772.63%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,733.95%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,772.34%,1.15%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,726.99%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,719.89%,1.13%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,737.57%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,762.44%,1.15%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,753.76%,1.29%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,737.47%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,743.36%,1.34%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,777.98%,1.15%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,764.50%,1.05%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,775.29%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,741.49%,1.15%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,747.52%,1.12%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,728.25%,1.12%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,723.77%,1.25%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,787.36%,1.16%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,781.96%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,738.69%,1.21%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,757.62%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,781.72%,1.13%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,771.10%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,743.50%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,696.72%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,778.39%,1.10%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,776.32%,1.17%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,709.32%,1.20%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,730.04%,1.22%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,753.73%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,759.41%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,730.15%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,500.05%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,515.86%,1.24%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,516.04%,1.16%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,777.88%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,757.39%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,762.41%,1.15%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,709.19%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,767.48%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,724.83%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,681.89%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,724.96%,1.23%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,592.15%,1.16%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,728.67%,1.19%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,765.99%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,736.36%,1.08%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,713.02%,1.06%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,714.41%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.30%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.27%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.26%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.24%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.26%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.26%,1.11%,0B / 0B
k8s_detector_detector-5b76b55458-trtgt_default_3e54c6d4-3d7a-4fe4-9171-2b450672680f_0,0.23%,1.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,2.93%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.21%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,6.87%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.51%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.61%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.47%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.64%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.69%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.41%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,10.32%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,8.33%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.19%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,3.45%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.91%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.43%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.71%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,3.60%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.22%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.63%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,5.61%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.23%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.44%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.66%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.63%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.69%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.41%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.51%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.37%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,1.10%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.52%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.23%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.19%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.18%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.11%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.19%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.21%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.37%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.63%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.66%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.37%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.48%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.24%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,9.60%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.21%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.09%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.19%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.11%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
